id,category,sortorder,fullname,shortname,idnumber,summaryformat,format,showgrades,newsitems,relativedatesmode,marker,maxbytes,legacyfiles,showreports,visible,visibleold,downloadcontent,groupmode,groupmodeforce,defaultgroupingid,lang,calendartype,theme,requested,enablecompletion,completionnotify,originalcourseid,showactivitydates,showcompletionconditions
1090,47,500065,Readings in Philippine History [1HM02],GEC112 1HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1091,47,500064,The First and Greatest Commandment and the Trinitian [1HM03],TCE111 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1092,47,500063,National Service Training Program 1 [1HM03],NSTP111 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1093,47,500062,Mathematics in the Modern World [1HM03],GEC113 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1094,47,500061,Understanding the Self [1HM03],GEC111 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1095,47,500060,Readings in Philippine History [1HM03],GEC112 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1096,47,500059,Macro Perspective of Tourism and Hospitality [1HM03],THC105 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1097,47,500058,"Risk Management as Applied to Safety, Security and Sanitation [1HM03]",THC102 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1098,47,500057,Physical Activities Toward Health and Fitness 1 [1HM03],PATHFIT1 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1099,47,500056,Kitchen Essentials and Basic Food Selection (Lec) [1HM03],HPC101 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1100,47,500055,Kitchen Essentials and Basic Food Selection (Lab) [1HM03],HPC101LAB 1HM03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1101,47,500054,Purposive Communication ) [2HM01],GEC_104 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1102,47,500053,Front Office with NC II (Theory 2 / Laboratory 1) [2HM01],HRM-311 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1103,47,500052,Front Office with NC II (Theory 2 / Laboratory 1) [2HM01],HRM-311LAB 2HM01 1stSem_SY22-23,,0,topics,1,5,0,8,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1104,47,500051,Individual Sports [2HM01],PEd_103 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1105,47,500050,Advanced Culinary with LAB and NC II ( Theory 1 Laboratory 2) [2HM01],HRM-312 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1106,47,500049,Advanced Culinary with LAB and NC II ( Theory 1 Laboratory 2) [2HM01],HRM-312LAB 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1107,47,500048,Applied Business Tools and Technologies with LAB (Theory 1 /Laboratory 1) [2HM01],HRM-314 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1108,47,500047,"Applied Business Tools and Technologies with LAB (PMS-Opera, Galileo) with LAB (Theory 1 /Laboratory 1) [2HM01]",HRM-314LAB 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1109,47,500046,Supply Chain Management with Plant Visitation [2HM01],HRM-315 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1110,47,500045,Nihongo 1 [2HM01],FL_NIH101 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1111,47,500044,Housekeeping Operation with LAB and NC II (Theory 1 / Laboratory 2) [2HM01],HRM-313 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1112,47,500043,Housekeeping Operation with LAB and NC II (Theory 1 / Laboratory 2) [2HM01],HRM-313LAB 2HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1113,47,500042,Front Office with NC II (Theory 2 / Laboratory 1) [2HM02],HRM-311 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1114,47,500041,Front Office with NC II (Theory 2 / Laboratory 1) [2HM02],HRM-311LAB 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1115,47,500040,Purposive Communication [2HM02],GEC_104 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1116,47,500039,Individual Sports [2HM02],PEd_103 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1117,47,500038,Advanced Culinary with LAB and NC II ( Theory 1 Laboratory 2) [2HM02],HRM-312 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1118,47,500037,Advanced Culinary with LAB and NC II ( Theory 1 Laboratory 2) [2HM02],HRM-312LAB 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1119,47,500036,Supply Chain Management with Plant Visitation [2HM02],HRM-315 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1120,47,500035,Applied Business Tools and Technologies with LAB  (Theory 1 /Laboratory 1) [2HM02],HRM-314 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1121,47,500034,"Applied Business Tools and Technologies with LAB (PMS-Opera, Galileo) with LAB (Theory 1 /Laboratory 1) [2HM02]",HRM-314LAB 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1122,47,500033,Housekeeping Operation with LAB and NC II (Theory 1 / Laboratory 2) [2HM02],HRM-313 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1123,47,500032,Housekeeping Operation with LAB and NC II (Theory 1 / Laboratory 2) [2HM02],HRM-313LAB 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1124,47,500031,Nihongo 1 [2HM02],FL_NIH101 2HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1125,47,500030,Ethics [3HM01],GEC_107 3HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1126,47,500029,Cost Costrol [3HM01],HRM-511 3HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1127,47,500028,The Contemporary World [3HM01],GEC_108 3HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1128,47,500027,Professional Development and Applied Ethics [3HM01],HRM-514 3HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1129,47,500026,Cross-Cultural Studies and Communication [3HM01],CCSC100 3HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1130,47,500025,Catering and Banquet Management with LAB & NC II (Theory 1 / Laboratory 2) (Dine and Learn Program) [3HM01],HRM-512 3HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1131,47,500024,Catering and Banquet Management with LAB & NC II (Theory 1 / Laboratory 2) [3HM01],HRM-512LAB 3HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1132,47,500023,Tourism and Hospitality Marketing [3HM01],HRM-515 3HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1133,47,500022,Operations and Human Resource Management in Hospitality Industry [3HM01],HRM-513 3HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1134,47,500021,Multicultural Diversity in Workplace for the Hospitality [4HM01],HRM-711 4HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1135,47,500020,Thesis Writing [4HM01],HRM-712 4HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1136,47,500019,"Life and Works of Rizal [4HM01, 1RESPI01]",GEC_109 4HM01 1RESPI01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1137,47,500018,Environmental Science and Sustainable Hospitality [4HM01],GEC_HRM_111 4HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1138,47,500017,Philippine Popular and Culture [4HM01],GEC_HRM_110 4HM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1139,47,500016,Thesis Writing [4HM02],HRM-712 4HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1140,47,500015,Life and Works of Rizal [4HM02],GEC_109 4HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1141,47,500014,Environmental Science and Sustainable Hospitality [4HM02],GEC_HRM_111 4HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1142,47,500013,Multicultural Diversity in Workplace for the Hospitality [4HM02],HRM-711 4HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1143,47,500012,Philippine Popular and Culture [4HM02],GEC_HRM_110 4HM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1144,68,10031,T3 Training 2022,T3-2022,,1,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,1,1
1145,62,680162,Strategic Management [MM01],MM 225 MM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1146,62,680161,Project Paper [MM01],MM 298 MM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1147,62,680160,Master's Thesis [MM01],MM 300 MM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1148,62,680159,Financial Management [MM01],MM 221 MM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1149,62,680158,Production/Operations Management [MM01],MM 224 MM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1150,62,680157,Business Research and Analytics [MHM01],MHM113 MHM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1151,62,680156,Hospital Organization and Corporate Governance [MHM01],MHM111 MHM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1152,62,680155,Human Resource Management in Hospital [MHM01],MHM112 MHM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1153,62,680154,"Operations Management, Trends & Issues in Healthcare [MHM01]",HM_209 MHM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1154,62,680153,Financial Management for Hospital [MHM01],HM_207 MHM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1155,62,680152,Healthcare Laws & Jurisprudence [MHM01],HM_208 MHM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1156,62,680151,Project Feasibility Study [MHM01],HM_213 MHM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1157,62,680150,Practicum - Major in Nursing Admin (200 hours) [MAN_01],NU 240 MAN_01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1158,62,680149,Practicum - Major in Clinical (200 hours) [MAN_01],NU 245 MAN_01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1159,62,680148,Seminar in Thesis Writing [MAN_01],NU 210 MAN_01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1160,62,680147,Theory and Practice of Public Administration and Management [MPA01],MPA114 MPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1161,62,680146,Research and Applied Data Analytics [MPA01],MPA112 MPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1162,62,680145,Public Personnel Admin [MPA01],MPA113 MPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1163,62,680144,Capstone 1: Title Defense [MPA01],MPA111 MPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1164,62,680143,Government Policies and their Implementation [MPA01],MPA 234 MPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1165,62,680142,Seminar in Thesis Writing [MPA01],MPA 210 MPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1166,62,680141,Capstone Project 1 [MAN_N1],NU_203 MAN_N1 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1167,62,680140,Behavioral Perspectives in Health [MAN_N1],NU_200 MAN_N1 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1168,62,680139,"Current Issues, Trends and Technologies in Healthcare [MAN_N1]",NU_201 MAN_N1 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1169,62,680138,Capstone 1: Title Defense [MBA1],MBA111 MBA1 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1170,62,680137,Managerial Economics [MBA1],MBA114 MBA1 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1171,62,680136,Research and Applied Data Analytics [MBA1],MBA112 MBA1 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1172,62,680135,"Organizational Development and HBO [MBA1, MM01]",MBA114 MBA1 MM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1173,62,680134,Strategic and Crisis Management [MBA01],MBA 210 MBA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1174,62,680133,Project Paper [MBA01],MBA 298 MBA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1175,62,680132,Master's Thesis [MBA01],MBA 300 MBA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1176,62,680131,Financial Management [MBA01],MBA 207 MBA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1177,62,680130,Production/Operations Management [MBA01],MBA 209 MBA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1178,62,680129,Dissertation Writing 1: Title Defense [DPA01],DPA111 DPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1179,62,680128,Advanced Research Methods ad Data Analytics [DPA01],DPA114 DPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1180,62,680127,Career Executive Development [DPA01],DPA112 DPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1181,62,680126,Administrative Ethics and Public Service [DPA01],DPA113 DPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1182,62,680125,Capstone 1: Needs Assessment and Proposal [MT01NEW],MSMT211 MT01NEW 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1183,62,680124,Advanced Biochemistry and Clinical Chemistry Laboratory Practice [MT01NEW],MSMT216 MT01NEW 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1184,62,680123,"Clinical Laboratory Management, Quality Assurance, Accreditation and Ethics [MT01NEW]",MSMT214 MT01NEW 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1185,62,680122,"Advanced Medical Microbiology, Parasitology with Biosafety and Biosecurity [MT01NEW]",MSMT215 MT01NEW 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1186,62,680121,Thesis Writing [MT01OLD],MT213_ MT01OLD 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1187,62,680120,Seminar in Thesis Writing [MT01OLD],MT 210 MT01OLD 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1188,62,680119,Nuclear Medicine technology [MT01OLD],MT 212 MT01OLD 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1189,62,680118,Advanced Theories of Personality [MPCP01],MP200 MPCP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1190,62,680117,Advanced Abnormal Psychology [MPCP01],MP210 MPCP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1191,62,680116,Advanced Research Methods [MPCP01],MP220 MPCP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1192,62,680115,Capstone 1 - Needs Assessment and Proposal [MPCP01],MP300A MPCP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1193,62,680114,Practicum in Clinical Psychology 1 - (150 Hours) [MPCP01],MP280A MPCP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1194,62,680113,Health Communication Seminar on Epidemiologic Information [5MHCA01],MHC271 5MHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1195,62,680112,Practicum 1 - Strategies (100 Hours) [5MHCA01],MHC280A 5MHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1196,62,680111,Capstone 1 - Needs Assessment and Proposal [5MHCA01],MHC300A 5MHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1197,62,680110,Seminar and Production in Health Communication 1 [5MHCA01],MHC230 5MHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1198,62,680109,"Media Literacy, Learning and Health Science Theories and Models [5MHCA01]",MHC210 5MHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1199,62,680108,Health Communication Leadership Management and Promotion [5MHCA01],MHC220 5MHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1200,62,680107,Seminar and Production in Health Communication 1 [5MHCE01],MHC230 5MHCE01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1201,62,680106,Health Communication Seminar on Epidemiologic Information [5MHCE01],MHC271 5MHCE01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1202,62,680105,Practicum 1 - Strategies (100 Hours) [5MHCE01],MHC280A 5MHCE01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1203,62,680104,"Media Literacy, Learning and Health Science Theories and Models [5MHCE01]",MHC210 5MHCE01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1204,62,680103,Capstone 1 - Needs Assessment and Proposal [5MHCE01],MHC300A 5MHCE01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1205,62,680102,Health Communication Leadership Management and Promotion [5MHCE01],MHC220 5MHCE01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1206,62,680101,Practicum 1 - Strategies (100 Hours) [5MEM01],MEM280A 5MEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1207,62,680100,Capstone 1 - Needs Assessment and Proposal [5MEM01],MEM300A 5MEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1208,62,680099,Data Analytics Applied to Education [5MEM01],MEM210 5MEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1209,62,680098,"Philosophical, Psychological and Socio-Cultural and Legal Foundations of Education [5MEM01]",MEM200 5MEM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1210,62,680097,"Trends and Issues in Education (Philippines & ASEAN Countries) [5MEM01, 5MAED01]",MEM205 5MEM01 5MAED01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1211,62,680096,Advanced Theories of Personality [MPIP01],MP200 MPIP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1212,62,680095,Advanced Abnormal Psychology [MPIP01],MP210 MPIP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1213,62,680094,Advanced Research Methods [MPIP01],MP220 MPIP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1214,62,680093,Capstone 1 - Needs Assessment and Proposal [MPIP01],MP300A MPIP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1215,62,680092,Practicum in Clinical Psychology 1 - (150 Hours) [MPIP01],MP280A MPIP01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1216,62,680091,Capstone Project 1 [DNM_N1],NU_403 DNM_N1 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1217,62,680090,"Leadership, Management and Economics [DNM_N1]",NU_400 DNM_N1 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1218,62,680089,"Current Issues, Trends and Technologies in Healthcare [DNM_N1]",NU_401 DNM_N1 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1219,62,680088,Epidemiology [DNM_01],DNM 407 DNM_01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1220,62,680087,Advance Seminar on Nursing Issues on Special Population [DNM_01],DNM 409 DNM_01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1221,62,680086,Management of Technological Operations [DNM_01],DNM 405 DNM_01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1222,62,680085,Organizational Analysis and Evaluation [DNM_01],DNM 406 DNM_01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1223,62,680084,Social and Community Health Development Program Management [6DHCA01],DHC330 6DHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1224,62,680083,Trends and Issues in Health Communication 1 [6DHCA01],DHC370A 6DHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1225,62,680082,Capstone Practicum 1 - Strategies (150 Hours) [6DHCA01],DHC380A 6DHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1226,62,680081,Advanced Theories and Changing Ecosystems in Health Communication [6DHCA01],DHC310 6DHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1227,62,680080,Capstone 1 - Needs Assessment and Proposal [6DHCA01],DHC400A 6DHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1228,62,680079,Strategic Policies and Leadership in Health Communication [6DHCA01],DHC320 6DHCA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1229,62,680078,Social and Community Health Development Program Management [6DHCE01],DHC330 6DHCE01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
