id,course,name,intro,introformat,tobemigrated,legacyfiles,legacyfileslast,display,displayoptions,filterfiles,revision,timemodified
2688,1571,Individual Activity: Nursing Paradigm,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">**Use 1 photo only.&nbsp; Photo to be used should be an actual scene or people (avoid cartoon / animation / abstract paintings)</p><p dir=""ltr"">**No number of words required per paradigm</p><br><p></p>",1,0,0,,4,"a:2:{s:8:""showsize"";i:1;s:8:""showtype"";i:1;}",0,2,1662783370
2690,667,Ethical and Legal Foundations of Patient Education,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662783674
2691,839,ORIENTATION-INTRODUCTION TO THE COURSE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662639352
2692,839,INTRODUCTION TO THE BIBLE - OLD TESTAMENT  PPT_PDF,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1662639526
2693,489,ORIENTATION-INTRODUCTION TO THE COURSE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662639352
2694,489,INTRODUCTION TO THE BIBLE - OLD TESTAMENT  PPT_PDF,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1662639526
2695,271,Introduction to Psychopharmacology,"<p dir=""ltr"" style=""text-align: left;"">A whole chapter introduction of psychopharmacology<br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662795964
2696,123,INTRODUCTION TO PATIENT CARE,"<iframe src=""https://docs.google.com/presentation/d/e/2PACX-1vQ3p7gHkJvtFCvJVWc58cgftX0n6-MQ-ArnWG3Gr9RNPkSpjmuNFtnHaaShqLHAjw/embed?start=false&amp;loop=false&amp;delayms=3000"" frameborder=""0"" width=""640"" height=""389"" allowfullscreen=""true"" mozallowfullscreen=""true"" webkitallowfullscreen=""true""></iframe>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662798301
2697,120,INTRODUCTION TO PATIENT CARE,"<iframe src=""https://docs.google.com/presentation/d/e/2PACX-1vQ3p7gHkJvtFCvJVWc58cgftX0n6-MQ-ArnWG3Gr9RNPkSpjmuNFtnHaaShqLHAjw/embed?start=false&amp;loop=false&amp;delayms=3000"" frameborder=""0"" width=""640"" height=""389"" allowfullscreen=""true"" mozallowfullscreen=""true"" webkitallowfullscreen=""true""></iframe>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662798370
2698,867,Lesson on Hybridization & Char of Covalent Bond,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662799565
2699,867,SW on Chemical Bond,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662799699
2700,1208,Download Data Set #2 - Online Engagement for Demonstration,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/image.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662800833
2701,650,FAMILY HEALTH NURSING PROCESS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1662806193
2702,650,FAMILY HEALTH NURSING,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1662806193
2703,662,FAMILY HEALTH NURSING,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1662806193
2704,662,FAMILY HEALTH NURSING PROCESS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1662806193
2705,137,MODULE 1: INTRODUCTION TO INFORMATICS,"<p dir=""ltr"" style=""text-align: left;""><strong>MODULE OVERVIEW</strong></p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.875rem;""><span>A.&nbsp;</span>Concepts on Informatics</span></p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.875rem;"">B. Branches of Informatics</span></p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.875rem;"">C. Information Needs of Respiratory Therapists</span></p><p></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1663605836
2706,1817,Subject Orientation (PDF),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662527421
2707,1817,HSK 1 Vocabulary List,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662527704
2708,1768,RATIONAL FUNCTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886409
2709,1768,EXERCISES - EVALUATION OF RATIONAL FUNCTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886734
2710,1768,EXERCISES - EVALUATION OF RATIONAL EQUATIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886790
2712,1775,RATIONAL FUNCTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886409
2713,1775,EXERCISES - EVALUATION OF RATIONAL FUNCTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886734
2714,1775,EXERCISES - EVALUATION OF RATIONAL EQUATIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886790
2715,1782,RATIONAL FUNCTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886409
2716,1782,EXERCISES - EVALUATION OF RATIONAL FUNCTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886734
2717,1782,EXERCISES - EVALUATION OF RATIONAL EQUATIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886790
2718,1789,RATIONAL FUNCTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886409
2719,1789,EXERCISES - EVALUATION OF RATIONAL FUNCTIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886734
2720,1789,EXERCISES - EVALUATION OF RATIONAL EQUATIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662886790
2721,1786,"PARABOLA WITH VERTEX AT ORIGIN (0,0)",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662894802
2722,1786,"PARABOLA WITH VERTEX AT POINT (h,k)",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662894911
2723,1786,"EXERCISE ON PARABOLA WITH VERTEX AT (0,0)",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662895076
2724,1786,"EXERCISE ON PARABOLA WITH VERTEX AT (h,k)",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1664517218
2725,942,Lab Exercise 3 and 4 Kato Thick and Kato Katz (PDF),"<p dir=""ltr"" style=""text-align: left;"">Click Me.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662475630
2726,1711,Data Set for T-Test,"<h3 style=""text-align: left;""><strong>WHAT TO DO?</strong></h3><h3><strong>1. Test if there is a significant difference on the assessment of the Nurses' safe and&nbsp;</strong><strong style=""font-size: 1.125rem;"">nursing care to patients when&nbsp;</strong><strong style=""font-size: 1.125rem;"">their age is used as a test factor.</strong></h3><p><strong style=""font-size: 1.125rem;"">2.&nbsp;</strong><strong style=""color: rgb(9, 2, 35); font-size: 1.125rem;""><strong>Test if there is a significant difference on the assessment of the Nurses' safe and&nbsp;</strong><strong>nursing care to patients when&nbsp;</strong><strong>their gender is used as a test factor.</strong></strong></p><p><strong style=""color: rgb(9, 2, 35); font-size: 1.125rem;""><strong>3. Is there a significant difference in the performance of the Nurses before and after the given test period?</strong></strong></p><p><strong style=""color: rgb(9, 2, 35); font-size: 1.125rem;""><strong>Use 5% level of significance in this analysis.</strong></strong><br></p><p></p><p><strong><br></strong></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1662902449
2730,1668,Readings,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1600227179
2732,1668,Supplemental  Readings,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1632132855
2733,1667,Readings,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1600227179
2736,237,Nonexperimental Approaches,"<p dir=""ltr"" style=""text-align: left;"">ppt lecture</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1665619670
2738,237,practice problems,"<p dir=""ltr"" style=""text-align: left;"">sample problems</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604981339
2739,237,Computations,"<p dir=""ltr"" style=""text-align: left;"">computations</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604981504
2740,237,Sample problems for F-Tests ANOVA,"<p dir=""ltr"" style=""text-align: left;"">sample problems</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1606049232
2741,237,Computation for One-way ANOVA and Multiple comparison test,"<p dir=""ltr"" style=""text-align: left;"">Computation for One-way ANOVA and Multiple comparison test<br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1606191752
2742,237,Sample computation for 2-way ANOVA,"<p dir=""ltr"" style=""text-align: left;"">SAMPLE PROBLEM COMPUTATION</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1606793726
2743,237,Outline for the Experimental Plan,"<p dir=""ltr"" style=""text-align: left;"">Outline&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1637623039
2744,237,Peer Evaluation Form,"<p dir=""ltr"" style=""text-align: left;"">Form</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1671004357
2745,244,Non-Experimental Designs,"<p dir=""ltr"" style=""text-align: left;"">ppt lecture</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1663502380
2746,244,"Issues on Milgram's Experiment","<p dir=""ltr"" style=""text-align: left;"">Issues on Milgram's Experiment<br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1632789236
2747,244,practice problems,"<p dir=""ltr"" style=""text-align: left;"">sample problems</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604981339
2748,244,Computations,"<p dir=""ltr"" style=""text-align: left;"">computations</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604981504
2749,244,Sample problems for F-Tests ANOVA,"<p dir=""ltr"" style=""text-align: left;"">sample problems</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1606049232
2750,244,Computation for One-way ANOVA and Multiple comparison test,"<p dir=""ltr"" style=""text-align: left;"">Computation for One-way ANOVA and Multiple comparison test<br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1606191752
2751,244,Sample computation for 2-way ANOVA,"<p dir=""ltr"" style=""text-align: left;"">SAMPLE PROBLEM COMPUTATION</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1606793726
2752,244,Outline for the Experimental Plan,"<p dir=""ltr"" style=""text-align: left;"">Outline&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1637623039
2753,244,Peer Evaluation Form,"<p dir=""ltr"" style=""text-align: left;"">Form</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1671003506
2756,393,Course Outline with assigned task,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,6,1663420456
2758,393,Module 3  ,"<p dir=""ltr"" style=""text-align: left;"">&nbsp;presentation on the topic Identifying Children with Special Needs</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1597733957
2759,393,TOPIC 3  - Power point,"<p dir=""ltr"" style=""text-align: left;"">Identifying Children with Special Needs</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1602914385
2760,393,TOPIC 3 PPT. - Identifying Children with Special Needs,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1602914321
2764,393,Module 5 Typical and Atypical  Development of CSN,"<p dir=""ltr"" style=""text-align: left;"">Topic 5 Powerpoint Typical and Atypical&nbsp; Development of CSN in the following Areas:</p><p dir=""ltr"" style=""text-align: left;"">Cognitive development, Motor development, Social development, Emotional, and Behavioral Development</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1597736024
2765,393,Typical and Atypical Development of a Child (PPT),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1636953164
2766,393,Module 5 Typical and Atypical  Development of CSN,"<p dir=""ltr"" style=""text-align: left;"">Topic 5 Powerpoint Typical and Atypical&nbsp; Development of CSN in the following Areas:</p><p dir=""ltr"" style=""text-align: left;"">Cognitive development, Motor development, Social development, Emotional, and Behavioral Development</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1597736024
2767,393,Typical and Atypical Development of a Child,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1600305415
2768,1864,Data Set#1 - Job Satisfaction and Performance,"<p dir=""ltr"" style=""text-align: left;""></p><h3><strong>WHAT TO DO?</strong></h3><h3><strong>Create an analyses of the following problem statements.</strong></h3><p><strong>1. How would you describe the teachers in terms of their profile?</strong></p><p><strong>2. Describe the job satisfaction and performance of the teachers grouped according to&nbsp;</strong></p><p><strong>&nbsp; &nbsp; &nbsp; &nbsp;2.1&nbsp; Gender</strong></p><p><strong>&nbsp; &nbsp; &nbsp; &nbsp;2.2 Job Status</strong></p><p><strong>&nbsp; &nbsp; &nbsp; &nbsp;2.3 Educational Attainment</strong></p><p><strong>&nbsp; &nbsp; &nbsp; &nbsp;2.4 Length of Service</strong></p><br><p></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,4,1661853178
2769,1850,Download Data Set #2 - Online Engagement for Demonstration,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/image.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662800833
2770,1850,Data Set #1 - Satisfaction and Attitude towards online teaching,"<h3 style=""text-align: left;""><strong>WHAT TO DO?</strong></h3><h4 style=""text-align: left;""><p><b>1. How do you describe the profile of the teachers according to<br>
&nbsp; &nbsp; &nbsp;1.1 Gender?<br>
&nbsp; &nbsp; &nbsp;1.2 Age?<br>
&nbsp; &nbsp; &nbsp;1.3 Years of Service?<br>
&nbsp; &nbsp; &nbsp;1.4 Educational Attainment?</b></p>

<p><b>2. Describe the teachers' level of satisfaction and their&nbsp;attitude
towards online teaching when their profile is used as a grouping variable.</b></p><br></h4><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1661914486
2771,1038,Rubrics for Online Sales Blitz,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1630040145
2772,1032,"INTRUCTIONS FOR SEPT 19, 2022","<p dir=""ltr"" style=""text-align: left;"">PLEASE READ AND FOLLOW INSTRUCTIONS</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662954234
2773,1039,"INSTRUCTIONS FOR SEPT 19,2022","<p dir=""ltr"" style=""text-align: left;"">PLEASE READ AND FOLLOW DIRECTIONS</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662954516
2774,509,Lab. Act._CS and TF Answer Sheet,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661789905
2775,498,Further Reading: The OT & NT Canon,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1662959212
2776,1303,Sample Chapter 3_ Download HERE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662960041
2777,1331,MICROPROCESSOR: Download lecture HERE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662962096
2778,1331,Motherboards Download lecture  HERE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662962192
2779,1331,MEMORY. Download Lecture 3,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662962251
2780,1331,ACTIVITY SHEEL Download HERE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662962378
2781,329,Worksheet 2: Planks variation,"<p dir=""ltr"" style=""text-align: left;"">Click to download the worksheet 2 form.&nbsp;</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662964264
2782,296,Worksheet 2: Planks variation,"<p dir=""ltr"" style=""text-align: left;"">Click to download the worksheet 2 form.&nbsp;</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662964264
2783,1353,SDLC ppt,"<p dir=""ltr"" style=""text-align: left;"">SDLC Module<br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662965228
2784,1323,SDLC ppt,"<p dir=""ltr"" style=""text-align: left;"">SDLC MOdule<br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662965287
2785,895,BIOE100 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,0,1601859090
2789,895,LESSON 5 - PRESENTATION OF DATA,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1663030813
2790,895,5.1  Organization of Data,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,0,1663030820
2791,895,5.2 Categorical Frequency Distribution,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,0,1663030826
2792,895,5.3 Grouped Frequency Distribution,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,0,1663030834
2793,895,5.4 Histogram,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,0,1663030839
2794,895,5.5 Other Graphs,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,0,1663030845
2798,895,Lesson 4 - Coefficient of Variation,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,0,1601108709
2816,895,CHI SQUARE Samples,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,0,1603114585
2833,569,Lab. Act._CS and TF Answer Sheet,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661789905
2834,558,ORIENTATION-INTRODUCTION TO THE COURSE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662639352
2835,558,INTRODUCTION TO THE BIBLE - OLD TESTAMENT  PPT_PDF,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1662639526
2836,870,ORIENTATION-INTRODUCTION TO THE COURSE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662639352
2837,870,INTRODUCTION TO THE BIBLE - OLD TESTAMENT  PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,3,1662880338
2838,1376,C++ Operators  Lecture Presentation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662975748
2839,1383,Lesson 1  Computer System Lecture Presentation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662977185
2840,56,Guide to taking quizzes,"<p dir=""ltr"" style=""text-align: left;"">Guide to taking quizzes<br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662979374
2841,1074,Leadership ,"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1603161287
2842,1010,Leadership ,"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1603161287
2843,204,Lecture Presentation: LESSON 2 CLASSIFICATION OF MATTER,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662996382
2844,266,Introduction to Psychopharmacology,"<p dir=""ltr"" style=""text-align: left;"">A whole chapter introduction of psychopharmacology<br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662795964
2845,1716,SET OPERATIONS USING VENN DIAGRAM,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663004688
2846,1717,SET OPERATIONS USING VENN DIAGRAM,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663004736
2847,616,CARDIO RENAL 1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663024808
2848,599,CARDIO RENAL DRUGS 1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663036420
2849,1690,Activity 4 - Module 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663036647
2851,1690,Activity 5 - Module 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663036816
2852,1655,Introduction to Economics - Presentation - Topic 1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663038272
2853,1655,Scarcity Presentation - Topic 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663038183
2854,465,Class Attendance,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663038608
2855,634,CARDIO RENAL DRUGS 1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663041667
2856,1317,Week 3 Modules ppt,"<p dir=""ltr"" style=""text-align: left;""></p><h2><span style=""font-weight: normal;"">Specifying the Website Design Module lesson ppt.<br><br></span></h2><br><p></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663045006
2857,512,Further Reading: The OT & NT Canon,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1662959212
2858,1655,Activity 2 - Scarcity,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663049921
2859,1710,"DO AND DONT'S IN LABORATORY",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663049073
2861,1844,Course Syllabus,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663052323
2862,375,Course Outline,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663055239
2863,255,Sample of Research  Proposal Format,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663057667
2864,257,Sample Research Proposal Format,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1663057704
2866,185,Course Syllabus on Food Microbiology Laboratory,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1662162692
2867,185,Presentation on Yeast and Mold Count,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1664584093
2868,185,Presentation on Coliform Count,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1665184926
2869,483,Lab. Act._CS and TF Answer Sheet,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661789905
2870,543,Lab. Act._CS and TF Answer Sheet,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661789905
2871,1573,Lab. Act._CS and TF Answer Sheet,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661789905
2874,851,INTRO. TO THE BIBLE-CANON OF THE OLD TESTAMENT_WSLECTURE_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,3,1663326149
2875,851,INTRO. TO THE BIBLE-CANON OF THE NEW TESTAMENT_WSLECTURE_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1663326174
2876,1282,INTRO. TO THE BIBLE-CANON OF THE OLD TESTAMENT,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,1,1663079875
2878,202,Exercise 2 - Types of Data and Types of Statistics,"<p dir=""ltr"" style=""text-align: left;"">Types of Data and Types of Statistics</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,4,1631459404
2879,202,Data Organizing / Data Presentation,"<p dir=""ltr"" style=""text-align: left;"">Data presentation</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1600310088
